year,district_br,stalpbr,loans,re_loans,agloans,agloans_re,loans_year,re_loans_year,agloans_year,agloans_re_year,loans_d,loans_d_alt,re_loans_d,re_loans_d_alt,agloans_d,agloans_d_alt,agloans_re_d,agloans_re_d_alt,loans_d_year,loans_d_alt_year,re_loans_d_year,re_loans_d_alt_year,agloans_d_year,agloans_d_alt_year,agloans_re_d_year,agloans_re_d_alt_year,total_branches,total_ag_branches,total_ag_branch_deposits
1997,NA,MH,46013591.15024021,17960504.67956569,93272.49445924257,7086.647644700729,46125900.54901401,18206805.6163462,106394.80386913332,8598.065433330405,579220.8822471511,579220.8822471511,173429.83225105662,173429.83225105662,23917.43580086496,23917.43580086496,830.7793142798877,830.7793142798877,617278.2012877217,617278.2012877217,193665.23057995713,193665.23057995713,26412.27609103679,26412.27609103679,623.0844857099158,623.0844857099158,5,0,0
1997,NA,MP,114734079.5065379,40393826.481818385,1164317.8765993365,30697.532251048793,114830187.5935868,40457261.22517927,1168064.0975050149,30668.472190060394,967212.7038383529,967212.7038383529,440715.5565533694,440715.5565533694,68212.80750615831,68212.80750615831,2072.1086965640443,2072.1086965640443,883479.5068887692,883479.5068887692,460674.4776655192,460674.4776655192,71466.27085594636,71466.27085594636,1483.3265913208465,1483.3265913208465,2,0,0
1997,NA,PW,94425393.83194955,38231243.77158197,211035.02289201485,16033.996480930033,94547102.88342802,38741649.309772454,240725.09264695732,19453.676521354373,1145203.2082165694,1145203.2082165694,361103.3685309276,361103.3685309276,54114.73812313886,54114.73812313886,1879.6916778491423,1879.6916778491423,1215578.7798639478,1215578.7798639478,389294.18992916937,389294.18992916937,59759.474878607514,59759.474878607514,1409.7687583868565,1409.7687583868565,2,0,0
1997,ALABAMA MIDDLE,AL,9569102614.289421,6013700951.271368,127444511.46471913,131344324.78359851,9897079958.304205,6286707187.166962,116365357.2599985,129846055.05503699,62916314.78750671,62916314.78750671,34118186.25321498,34118186.25321498,585171.2635343308,585171.2635343308,3363633.2676596767,3363633.2676596767,67244446.30319797,67244446.30319797,36288257.22069322,36288257.22069322,1140475.6954656062,1140475.6954656062,3097770.250472735,3097770.250472735,326,4,92256000
1997,ALABAMA NORTHERN,AL,27730146253.943844,17056720274.114233,139945834.9052731,231330294.77352816,28079184487.668327,17370628466.031895,138976567.68576318,225394739.55974492,186252785.0729065,186252785.0729065,102312778.98248821,102312778.98248821,827376.6955536366,827376.6955536366,2006412.0368454172,2006412.0368454172,190493516.10391706,190493516.10391706,105404568.65486516,105404568.65486516,1202215.0749683764,1202215.0749683764,1822302.6226187292,1822302.6226187292,806,7,361083000
1997,ALABAMA SOUTHERN,AL,7010234158.480382,4087542070.463907,64856940.41591699,78099944.58060469,7398548140.317879,4368701280.30609,65946286.37330022,79932626.80240682,46174457.54422682,46174457.54422682,23646496.062961604,23646496.062961604,389397.48227209685,389397.48227209685,452871.61988242273,452871.61988242273,50878712.27210394,50878712.27210394,27144147.94706087,27144147.94706087,492010.3309257085,492010.3309257085,441909.3405549518,441909.3405549518,246,4,166822000
1997,ALASKA,AK,3261949196.606703,1567757609.5695665,19771894.839325942,2914558.9421721124,3179917916.9832296,1558667297.8186016,18678421.985270806,2906772.154469975,28503352.970345937,28503352.970345937,9526603.068965828,9526603.068965828,362812.3086378118,362812.3086378118,103950.65984032831,103950.65984032831,27205033.224042676,27205033.224042676,9852937.939574296,9852937.939574296,554480.8422735664,554480.8422735664,81710.21818860041,81710.21818860041,129,0,0
1997,ARIZONA,AZ,47679082122.70778,15936971781.67341,382800347.390007,73756668.02420121,47741207979.83186,15992413986.417097,404552740.5401695,78517070.12788537,465215574.3435827,465215574.3435827,118218243.19204055,118218243.19204055,4389464.152973891,4389464.152973891,3405063.634838587,3405063.634838587,489461838.259973,489461838.259973,118355862.7537524,118355862.7537524,7716217.261621652,7716217.261621652,3043867.82728881,3043867.82728881,894,0,0
1997,ARKANSAS EASTERN,AR,10985114656.724339,6120551379.593239,793314140.5534036,393121816.84177,11089120875.014277,6207353861.001109,728198959.569818,393819675.8697194,104829786.25038044,104829786.25038044,62830110.07700319,62830110.07700319,4732270.186526602,4732270.186526602,3065640.4619225035,3065640.4619225035,107837379.43077825,107837379.43077825,67427442.56981006,67427442.56981006,3754339.7459147484,3754339.7459147484,2426281.363568304,2426281.363568304,618,108,9169854000
1997,ARKANSAS WESTERN,AR,9669232073.304148,6387848065.642289,213380228.53223473,459084622.7452631,9781053693.635838,6452754356.438733,213537469.99499562,460986610.3482847,96765571.90492314,96765571.90492314,64151374.14487469,64151374.14487469,2895194.6545536905,2895194.6545536905,6222359.538077495,6222359.538077495,99629897.29388931,99629897.29388931,65631054.06594174,65631054.06594174,2442131.690888903,2442131.690888903,5278968.830597401,5278968.830597401,467,28,2072218000
1997,CALIFORNIA CENTRAL,CA,202678426291.34705,139412920123.5656,1371509542.367161,455044059.6492882,208879155154.04437,143808839277.8412,1422047954.528835,464403557.584059,2226244315.4042654,2226244315.4042654,1864228483.24287,1864228483.24287,23759528.957995713,23759528.957995713,17162829.339042258,17162829.339042258,2237392874.368033,2237392874.368033,1851303608.6507387,1851303608.6507387,20994997.775261547,20994997.775261547,15205572.524456667,15205572.524456667,2988,0,0
1997,CALIFORNIA EASTERN,CA,45265528656.212715,28563048454.556564,878627795.9835123,303608189.6057011,46163966518.09341,29492381746.703796,805168472.8450661,296111327.5636211,444131493.4645156,444131493.4645156,330532737.2928801,330532737.2928801,16908106.171430588,16908106.171430588,6020228.803149506,6020228.803149506,453303036.97565013,453303036.97565013,339540228.75846434,339540228.75846434,12900794.334997024,12900794.334997024,5484972.266339558,5484972.266339558,1201,48,13609468000
1997,CALIFORNIA NORTHERN,CA,138289009523.3711,85694746191.24074,1280460344.180495,384536378.8154419,141843326395.06998,88442722767.77449,1286821317.805359,394915891.5657123,1233756953.7416933,1233756953.7416933,951344120.5007528,951344120.5007528,22440209.25879012,22440209.25879012,13722487.514579417,13722487.514579417,1265935027.9823022,1265935027.9823022,967312968.7647747,967312968.7647747,18150620.931577854,18150620.931577854,11752906.20380915,11752906.20380915,1703,3,325320000
1997,CALIFORNIA SOUTHERN,CA,25319055699.436184,16673219721.973295,179054811.66545737,45536856.865258254,25646087950.879185,16837248889.627428,189135707.58593845,45995791.04003839,422804467.5871852,422804467.5871852,376650397.6380935,376650397.6380935,3981134.7872732356,3981134.7872732356,2143897.31767074,2143897.31767074,400474469.85923713,400474469.85923713,353183175.4945752,353183175.4945752,3679078.4776701853,3679078.4776701853,1732179.1264802618,1732179.1264802618,515,0,0
1997,COLORADO,CO,32094494864.283836,20238856745.37153,948720670.5776366,359660996.58523047,34063824096.123314,20998298678.308517,1008754248.7509869,360576068.94283706,222135305.10181713,222135305.10181713,135586682.9414173,135586682.9414173,15580107.543390783,15580107.543390783,4929497.656142983,4929497.656142983,261117299.59938082,261117299.59938082,145359340.31778494,145359340.31778494,17875002.56094559,17875002.56094559,4625928.289861732,4625928.289861732,1050,107,7708681000
1997,CONNECTICUT,CT,50636448588.36665,32687486556.474945,16076735.38052921,10270167.334214171,51663511502.94988,33478339709.05398,17469229.76534545,10641796.308972772,649039214.5315056,649039214.5315056,441605830.9582828,441605830.9582828,138788.43255396673,138788.43255396673,2949968.325429695,2949968.325429695,662294831.1099799,662294831.1099799,458929553.9536158,458929553.9536158,165545.73256305192,165545.73256305192,2897734.16271485,2897734.16271485,1193,0,0
1997,DELAWARE,DE,93686062570.3546,12372273414.61318,17275069.19575007,48351390.77100057,94256272427.68474,12629427309.35914,17621429.694577314,48470557.003185436,1878593020.3136685,1878593020.3136685,153415230.23499024,153415230.23499024,1249110.0581246219,1249110.0581246219,5065376.663632766,5065376.663632766,1933718057.7425952,1933718057.7425952,146567339.52494717,146567339.52494717,1244815.359846489,1244815.359846489,5023887.503715742,5023887.503715742,255,0,0
1997,DISTRICT OF COLUMBIA,DC,8364693649.701725,5269821236.561957,11708954.830452802,8374500.449724914,8184806990.968338,5189101231.667569,10130042.026166081,9672926.29461495,66559957.24446181,66559957.24446181,48964577.69518821,48964577.69518821,95942.30179809395,95942.30179809395,129768.39079638316,129768.39079638316,65629864.61630537,65629864.61630537,48271789.39232423,48271789.39232423,115047.15279708902,115047.15279708902,169699.17221400264,169699.17221400264,210,0,0
1997,FLORIDA MIDDLE,FL,92739424629.48413,54042875905.59981,256672748.06451413,359093853.46166134,91287613441.71799,53364027675.29693,274087219.2247316,368880549.00932026,719801875.9213338,719801875.9213338,489945220.9532223,489945220.9532223,3756387.5035616844,3756387.5035616844,11145234.142098155,11145234.142098155,717711432.3921072,717711432.3921072,490228108.1569594,490228108.1569594,4025390.5270490684,4025390.5270490684,10199774.749204708,10199774.749204708,2295,3,620829000
1997,FLORIDA NORTHERN,FL,9894077217.750128,6340413939.332839,44933432.10174036,50306699.93208915,9724083870.458294,6251535417.392109,44698446.98704391,52546751.611078344,74226487.26393092,74226487.26393092,50412763.27939611,50412763.27939611,606002.6895438378,606002.6895438378,793311.4928274942,793311.4928274942,72608445.25058751,72608445.25058751,48507309.932655714,48507309.932655714,398808.20508995507,398808.20508995507,765414.3572282268,765414.3572282268,426,3,51406000
1997,FLORIDA SOUTHERN,FL,82921202326.34322,55296939705.956276,137304893.74667412,175228365.2652628,82617095073.10638,55540025158.56775,137745239.25329134,177927867.43260422,751704744.9041779,751704744.9041779,580283038.4906114,580283038.4906114,812832.7874992556,812832.7874992556,6010885.8771966,6010885.8771966,750651412.2299277,750651412.2299277,570927000.6791781,570927000.6791781,1572276.6155147087,1572276.6155147087,4868046.823653059,4868046.823653059,1544,2,413886000
1997,GEORGIA MIDDLE,GA,14649211414.047852,8399043870.773839,423365923.74541795,495242947.5274035,14369491140.234295,8323872189.006962,400695557.80234635,484193440.78840554,126457077.96364976,126457077.96364976,63057230.70338459,63057230.70338459,5381991.560195576,5381991.560195576,6427236.132352333,6427236.132352333,124769475.18875197,124769475.18875197,63192111.3259958,63192111.3259958,5331167.4814521745,5331167.4814521745,6824283.141113054,6824283.141113054,516,54,3009545000
1997,GEORGIA NORTHERN,GA,60762251951.315254,28390016354.16436,197148931.538646,307033287.7296694,58091069382.77856,27529116466.369404,185403271.90692967,306804224.08783716,444051947.6826884,444051947.6826884,201615570.26041558,201615570.26041558,1019388.9137166971,1019388.9137166971,4492534.115644437,4492534.115644437,429879522.68487287,429879522.68487287,196062564.27682477,196062564.27682477,1419518.8232922503,1419518.8232922503,5105623.644123011,5105623.644123011,1186,0,0
1997,GEORGIA SOUTHERN,GA,15281225563.783066,5895058816.13194,144789866.91437167,200843450.9687808,15022881341.712605,6130635932.992325,136473713.07573828,197566948.32836205,84901705.85097156,84901705.85097156,48233071.68666385,48233071.68666385,430372.17164403666,430372.17164403666,2184985.5589609253,2184985.5589609253,145640195.03982186,145640195.03982186,50594352.6386311,50594352.6386311,664988.6456048739,664988.6456048739,1967024.936429836,1967024.936429836,395,14,1115468000
1997,GUAM,GU,3463748415.551086,1041927633.4837586,3469343.310557567,165080.21729664376,3456158886.160865,1036900885.491677,3890865.8783519305,169378.72828428133,62439600.409819156,62439600.409819156,26188113.80696659,26188113.80696659,317148.35391137423,317148.35391137423,10671.07418317084,10671.07418317084,63484366.14784612,63484366.14784612,25996634.438485846,25996634.438485846,345746.36077891063,345746.36077891063,7921.153736389181,7921.153736389181,34,0,0
1997,HAWAII,HI,27036938695.370804,17387468858.78428,19864709.51652477,14738896.225639349,26875014472.618446,17298340668.181965,22344299.949505463,13891683.284903925,395725701.8731115,395725701.8731115,302531105.2769916,302531105.2769916,4262055.053522559,4262055.053522559,219043.76206000097,219043.76206000097,397150281.2415433,397150281.2415433,301709977.8537227,301709977.8537227,4706632.254648526,4706632.254648526,252032.8215450008,252032.8215450008,385,0,0
1997,IDAHO,ID,10093808172.806925,4547613955.561502,445017534.4694638,41889217.41894283,9185285360.585419,4111548454.0165787,391283343.33889437,40631106.33055097,73252695.37688833,73252695.37688833,29870179.916496262,29870179.916496262,7289706.661671022,7289706.661671022,1125665.743857191,1125665.743857191,64330559.194448784,64330559.194448784,27045025.69317625,27045025.69317625,5759817.976621145,5759817.976621145,703380.9836791852,703380.9836791852,404,37,5341695000
1997,ILLINOIS CENTRAL,IL,22413980040.332336,13861725485.639008,1301513341.572648,1130607273.2378402,22597112673.004833,13984032859.808746,1347315906.8570716,1151038195.4795806,193448388.70311555,193448388.70311555,103053849.69441116,103053849.69441116,12211519.483656282,12211519.483656282,7183599.193735743,7183599.193735743,190730440.22088692,190730440.22088692,103942458.24570008,103942458.24570008,10217789.581278233,10217789.581278233,6554115.186031752,6554115.186031752,1030,262,14256426000
1997,ILLINOIS NORTHERN,IL,158759923648.0078,77565296653.96722,797935725.2532762,472229220.8609568,162048014490.54355,79080273125.82188,791251047.8643605,462274390.88409513,1494185915.9487913,1494185915.9487913,721802898.4327905,721802898.4327905,6373185.419468398,6373185.419468398,5131817.5862560505,5131817.5862560505,1456340390.3622818,1456340390.3622818,731121396.4666154,731121396.4666154,5854256.491650167,5854256.491650167,3802175.8718100395,3802175.8718100395,2117,61,5872609000
1997,ILLINOIS SOUTHERN,IL,11700983000.677647,7453031831.054717,482467975.11261624,524707111.2593835,11984446646.498463,7666502201.680807,493670701.43618983,544565153.4747944,125310604.10770477,125310604.10770477,71756329.97173096,71756329.97173096,4747278.5076592695,4747278.5076592695,4760688.3200162705,4760688.3200162705,126215223.81353974,126215223.81353974,71742684.90373428,71742684.90373428,5114863.699526999,5114863.699526999,5069031.585330658,5069031.585330658,528,70,4567797000
1997,INDIANA NORTHERN,IN,22977150576.56885,12949411618.447868,426719627.1889507,439678462.4559832,23062897166.614983,13105294851.275442,415541063.3322755,443579870.43650156,169879054.77989644,169879054.77989644,84240461.27219951,84240461.27219951,3319180.7599776844,3319180.7599776844,3405150.093764715,3405150.093764715,166250983.33813283,166250983.33813283,86750847.46545689,86750847.46545689,3307180.7849725676,3307180.7849725676,2937749.9834803124,2937749.9834803124,845,51,4735448000
1997,INDIANA SOUTHERN,IN,39168334691.22095,22154334802.759743,554626536.3891313,614020454.3971016,39123479315.07708,22234258524.57966,544309194.8960345,610600547.8292723,288079723.0692865,288079723.0692865,165807123.41429868,165807123.41429868,5915503.877997026,5915503.877997026,6125657.137014106,6125657.137014106,297567698.0072111,297567698.0072111,174699065.71449405,174699065.71449405,6314755.214671812,6314755.214671812,5536253.858394054,5536253.858394054,1392,52,4396580000
1997,IOWA NORTHERN,IA,14770045859.9394,7579456499.209002,2417654750.9634037,1480967069.821742,15101680984.290379,7806414151.17646,2475496301.166044,1497334105.2305677,94239769.05806872,94239769.05806872,36999157.72000737,36999157.72000737,18134031.27963457,18134031.27963457,6449652.9211501,6449652.9211501,93934156.8871525,93934156.8871525,36619748.63635448,36619748.63635448,15943053.342807889,15943053.342807889,6186994.212891291,6186994.212891291,755,462,28728129000
1997,IOWA SOUTHERN,IA,16149777204.335882,8819996953.422503,1318902729.3082492,830425556.5612686,16488939616.572277,9081587208.534983,1346082501.140903,841655371.9430461,139017732.55127665,139017732.55127665,51619016.72226867,51619016.72226867,15555337.408082452,15555337.408082452,5673932.4839284215,5673932.4839284215,143846435.5704708,143846435.5704708,52342003.52636898,52342003.52636898,13649831.04793496,13649831.04793496,5087320.516335122,5087320.516335122,689,241,12370420000
1997,KANSAS,KS,28490292164.348866,16523731216.317987,2190568786.9140625,997458723.6335535,28568906033.35321,16677723043.844893,2215946980.1807694,1009009962.0533202,235479213.38168514,235479213.38168514,117635770.031962,117635770.031962,28228996.29871648,28228996.29871648,13854658.345960492,13854658.345960492,240276427.9602363,240276427.9602363,120154181.8496576,120154181.8496576,26781848.183911458,26781848.183911458,13350664.847860312,13350664.847860312,1300,445,20085694000
1997,KENTUCKY EASTERN,KY,17510444951.452095,10499150112.491083,212431870.43775663,391874455.01001716,17688978619.599922,10611594528.434572,211206498.92026797,403515304.5388087,150077775.3007892,150077775.3007892,83981210.6604047,83981210.6604047,1762539.2772954353,1762539.2772954353,3592099.373864807,3592099.373864807,145311686.3524658,145311686.3524658,83464226.7760523,83464226.7760523,1564883.9946142067,1564883.9946142067,2514472.277473951,2514472.277473951,760,11,342849000
1997,KENTUCKY WESTERN,KY,24701965973.849174,13814384597.057987,337265100.30627304,579584484.040216,24988839017.299507,13938533749.037022,340726925.57707745,595575641.0817102,164065149.30813912,164065149.30813912,91198395.33804964,91198395.33804964,4114922.03102279,4114922.03102279,7110561.588803187,7110561.588803187,162966248.81140968,162966248.81140968,93269705.52776763,93269705.52776763,4245929.432008631,4245929.432008631,5802755.013428251,5802755.013428251,754,42,2405040000
1997,LOUISIANA EASTERN,LA,14573826970.201984,7304104573.611308,77094704.60196157,50212364.03219226,14730644466.551264,7462151696.081257,71840623.31342115,54896974.7739039,114038136.56072052,114038136.56072052,50812547.18037111,50812547.18037111,1350854.3202898533,1350854.3202898533,1859464.4472390506,1859464.4472390506,113046310.503314,113046310.503314,52256946.165517315,52256946.165517315,1265221.7452235715,1265221.7452235715,1457640.070256508,1457640.070256508,499,0,0
1997,LOUISIANA MIDDLE,LA,4742690939.845514,2360760904.811632,49566498.70749172,21827013.327781342,4812123691.505446,2414904881.426555,45901140.01932919,22064559.11742864,35977692.002698615,35977692.002698615,19127844.36369616,19127844.36369616,695375.6220749026,695375.6220749026,635568.9075895958,635568.9075895958,38562261.17943929,38562261.17943929,21271949.69782834,21271949.69782834,840671.1935204869,840671.1935204869,693110.2577865164,693110.2577865164,218,3,103528000
1997,LOUISIANA WESTERN,LA,13153758271.828533,6930821749.688816,386004143.6379236,198683715.1099896,13349976990.739582,7076085571.618195,329818183.9595147,197314019.85444114,156820791.89947268,156820791.89947268,73776727.40176845,73776727.40176845,15927750.14696615,15927750.14696615,7400167.093637111,7400167.093637111,150472591.67325673,150472591.67325673,76179125.6215581,76179125.6215581,12975539.806224402,12975539.806224402,6833175.066716118,6833175.066716118,751,50,3772988000
1997,MAINE,ME,12218385359.125206,8158399026.548702,97274461.94294585,14811281.417698486,12017729356.495821,8147398938.524342,89459089.1414223,14917192.727074798,141811288.6244684,141811288.6244684,95407534.74120434,95407534.74120434,2582564.6710517136,2582564.6710517136,680250.1694035305,680250.1694035305,132232608.4784685,132232608.4784685,88730700.99652813,88730700.99652813,2015442.9842763,2015442.9842763,575904.8926997762,575904.8926997762,510,0,0
1997,MARYLAND,MD,50821892173.11859,31310812389.139973,109498692.27516,150959956.09790525,49454647294.71699,30613853308.886982,100287382.04924339,159904219.85637143,510743903.41091865,510743903.41091865,361645925.83011293,361645925.83011293,2348883.961071622,2348883.961071622,4185094.67429805,4185094.67429805,517116356.59060097,517116356.59060097,363363976.4385712,363363976.4385712,2249750.742439026,2249750.742439026,4001242.332607793,4001242.332607793,1659,0,0
1997,MASSACHUSETTS,MA,107669506332.5202,56520075356.28199,318869373.9566711,12793989.567377232,108728416242.46283,57014930963.120476,279321626.9049418,13444309.393081898,958999744.2087271,958999744.2087271,604218925.3864979,604218925.3864979,657541.108523578,657541.108523578,751050.0879864063,751050.0879864063,925186739.9410208,925186739.9410208,582162817.7699164,582162817.7699164,459451.2991432685,459451.2991432685,711275.0439932032,711275.0439932032,1902,0,0
1997,MICHIGAN EASTERN,MI,78342922110.3603,39116343886.25158,262870100.06395334,202841051.42670798,79694749334.38802,40225140679.10964,260473383.6178354,201193275.5584805,499063273.0270524,499063273.0270524,260792334.31347236,260792334.31347236,3591774.7165812403,3591774.7165812403,1976551.5242935645,1976551.5242935645,523949307.09541965,523949307.09541965,271128976.6602319,271128976.6602319,3817180.9949663267,3817180.9949663267,2344805.9746829565,2344805.9746829565,1782,27,2138977000
1997,MICHIGAN WESTERN,MI,28438350701.150394,16485606791.148483,181918674.13467923,136827456.1348379,29300841684.93175,17100982659.88137,176243561.0909653,135500205.9325096,191093513.51691484,191093513.51691484,96490576.49618542,96490576.49618542,3470030.7598789413,3470030.7598789413,2189852.0866337996,2189852.0866337996,194335607.10192472,194335607.10192472,100351162.06717606,100351162.06717606,2709815.960110105,2709815.960110105,2089379.2191495616,2089379.2191495616,1189,5,352700000
1997,MINNESOTA,MN,52953956105.33382,24964195825.003883,2612443418.9737277,1387941852.7514138,59039652187.13701,27852296796.202362,2760745380.8305855,1415036438.8387709,351599847.6371619,351599847.6371619,147049829.65323678,147049829.65323678,35051658.68024201,35051658.68024201,16359248.664297905,16359248.664297905,424686121.62425315,424686121.62425315,165914637.95208836,165914637.95208836,39563003.92204914,39563003.92204914,16412740.393166121,16412740.393166121,1500,385,15429569000
1997,MISSISSIPPI NORTHERN,MS,7144607364.933988,4079927700.0704136,300030629.1133274,222615961.94454536,7240645129.513957,4147700803.7610235,280756338.801814,224899233.91563502,54939987.13385816,54939987.13385816,32299979.347714614,32299979.347714614,3754842.8316374896,3754842.8316374896,1110196.0034402984,1110196.0034402984,57792172.10236592,57792172.10236592,35188590.675207615,35188590.675207615,3577430.638540274,3577430.638540274,1125242.9134673344,1125242.9134673344,450,33,3194827000
1997,MISSISSIPPI SOUTHERN,MS,11681659240.969872,6589944292.435253,253672232.0313127,433756004.40778315,12170317046.33559,6913372933.618051,243268739.9706414,437566593.7574271,95645202.89292076,95645202.89292076,59120717.278581,59120717.278581,5102881.662169912,5102881.662169912,3013065.7718056175,3013065.7718056175,104709595.82888591,104709595.82888591,65443271.25540436,65443271.25540436,4358462.426943324,4358462.426943324,3352972.0360620986,3352972.0360620986,644,18,1084888000
1997,MISSOURI EASTERN,MO,35806168527.20819,21319796556.102043,537096140.4589202,531961273.66317195,35776371153.79139,22100167732.354465,523466534.2834388,568255624.8535917,276194128.0056102,276194128.0056102,161868089.85600418,161868089.85600418,4713097.029877984,4713097.029877984,4682174.211571076,4682174.211571076,287603984.07552075,287603984.07552075,177030891.6833844,177030891.6833844,5241345.916039064,5241345.916039064,5105168.954721199,5105168.954721199,845,76,4200736000
1997,MISSOURI WESTERN,MO,28820923653.369255,17654486408.12979,781597062.0106335,943300425.61423,29134876975.78559,17952363741.88578,773030647.3383322,956601781.9684181,257458511.28900194,257458511.28900194,170566153.93968198,170566153.93968198,10949028.099002307,10949028.099002307,12801572.503439814,12801572.503439814,257837173.94020703,257837173.94020703,166288934.8533203,166288934.8533203,10352017.319492398,10352017.319492398,12167691.980742438,12167691.980742438,1083,188,8903837000
1997,MONTANA,MT,7324134951.708845,3783194076.337383,813234000.0000002,317601999.9999999,7166674590.912455,3791149923.3689785,771142333.3333336,310401000,63250167.286794975,63250167.286794975,22140359.00253802,22140359.00253802,15162000,15162000,3405999.9999999995,3405999.9999999995,68196252.83739498,68196252.83739498,25847688.705862068,25847688.705862068,15590000,15590000,3590250.0000000014,3590250.0000000014,290,77,6263161000
1997,NEBRASKA,NE,21610463038.271965,9340456888.63083,3263878879.4805484,1297186879.6507068,22723720728.60363,9739958781.830072,3413748311.5895104,1302539610.821173,207391222.45694172,207391222.45694172,63995675.89184461,63995675.89184461,45857469.89206137,45857469.89206137,17396262.31268776,17396262.31268776,215544317.3818432,215544317.3818432,65627109.87211157,65627109.87211157,44441797.367276885,44441797.367276885,16716247.18563438,16716247.18563438,907,501,47544887000
1997,NEVADA,NV,27223773661.285595,7857131875.3651,145188431.90813154,31423937.169604287,27538096333.909878,7713088429.401735,137717312.4385327,31857118.212942865,404026741.9066002,404026741.9066002,82338331.09470002,82338331.09470002,1889755.9567925527,1889755.9567925527,1424350.7623779913,1424350.7623779913,397615570.9619339,397615570.9619339,84007841.03444603,84007841.03444603,1535827.7261348877,1535827.7261348877,1187516.867304471,1187516.867304471,371,0,0
1997,NEW HAMPSHIRE,NH,13512243559.259695,7903719347.53779,7773918.701144641,2515139.6568378834,14279050538.45141,8272344357.568296,6619701.8651321065,3329471.4532772833,173385810.0197326,173385810.0197326,91073581.46713254,91073581.46713254,19000,19000,0,0,178599938.03543237,178599938.03543237,92478719.39693266,92478719.39693266,9500,9500,23500.000000000004,23500.000000000004,407,0,0
1997,NEW JERSEY,NJ,108143340990.52946,70411746711.82483,75487160.93647304,69589830.8660148,109123411992.72795,71079727277.70187,78985956.86385722,70025855.1646856,1977009601.0873652,1977009601.0873652,1646443665.199395,1646443665.199395,1096747.1810101694,1096747.1810101694,2355223.452539071,2355223.452539071,2054954854.9061048,2054954854.9061048,1725567686.7690983,1725567686.7690983,1133524.5179982716,1133524.5179982716,2173375.83172022,2173375.83172022,2877,0,0
1997,NEW MEXICO,NM,9533831498.290373,5600065543.859226,275103520.2703518,144599111.03720498,9632316229.761189,5634274685.102429,272334263.0020123,145364864.99917227,86953030.86711864,86953030.86711864,56615939.90294357,56615939.90294357,5860075.448448595,5860075.448448595,4424036.072493095,4424036.072493095,83439321.51734732,83439321.51734732,53182177.964811146,53182177.964811146,6276818.044130649,6276818.044130649,4087456.895073941,4087456.895073941,502,30,2652133000
1997,NEW YORK EASTERN,NY,126212598266.79686,65854623563.17886,116470716.90222931,11346149.821974607,127122865961.27248,66970311116.40462,109816945.89551207,11499295.169053845,1870793079.868406,1870793079.868406,1205838181.378613,1205838181.378613,1080040.0626311954,1080040.0626311954,259170.56065642316,259170.56065642316,1881109366.8409765,1881109366.8409765,1201129191.7108407,1201129191.7108407,880236.173196725,880236.173196725,336636.5913902933,336636.5913902933,1448,0,0
1997,NEW YORK NORTHERN,NY,31601460633.561726,18400934788.62011,175072082.71953243,82656293.82290392,31194553787.596283,18188644342.39056,156593659.2381597,79998133.94048907,430586578.44143987,430586578.44143987,259037746.89662454,259037746.89662454,7374841.945845567,7374841.945845567,4793424.051674518,4793424.051674518,427609476.1619557,427609476.1619557,259453845.41130927,259453845.41130927,5952436.505229818,5952436.505229818,5012861.2677482,5012861.2677482,1081,0,0
1997,NEW YORK SOUTHERN,NY,333680306164.33716,85109524722.99532,457997978.97463053,32816596.168198287,335380186411.80066,85919234725.96375,457019330.8002759,33292326.3119388,4170115052.161094,4170115052.161094,1909914980.5043387,1909914980.5043387,1377601.0870703573,1377601.0870703573,799734.8841526813,799734.8841526813,4357115606.251986,4357115606.251986,1899074598.0386398,1899074598.0386398,1299648.428521079,1299648.428521079,1314259.50482794,1314259.50482794,1233,0,0
1997,NEW YORK WESTERN,NY,37108995829.063,15926655277.604713,183927171.59498182,66088013.8324525,37065996623.13272,15700366084.599184,175110652.5387149,66157130.03373844,646492173.0474961,646492173.0474961,232704691.74697453,232704691.74697453,3577065.1280903486,3577065.1280903486,2342559.616667437,2342559.616667437,626063704.3003665,626063704.3003665,231339059.62030733,231339059.62030733,3259657.149541975,3259657.149541975,2125623.701703015,2125623.701703015,758,0,0
1997,NORTH CAROLINA EASTERN,NC,22478506332.231506,12985996540.340733,227537555.54487792,220705457.42177537,22383645574.746857,13176908919.398905,196228324.30469483,234395608.87069434,121052811.91310063,121052811.91310063,74943470.10033125,74943470.10033125,688057.9161931069,688057.9161931069,2407080.589717391,2407080.589717391,121703731.64348242,121703731.64348242,75242390.10687658,75242390.10687658,713645.2403198993,713645.2403198993,2519879.4972095154,2519879.4972095154,927,0,0
1997,NORTH CAROLINA MIDDLE,NC,30199037077.226303,16824615810.278584,138303726.68612,165854776.35582644,29821822220.0185,17034546289.438435,122489685.02843742,180551063.4586162,148295549.1339744,148295549.1339744,90369247.30187829,90369247.30187829,431280.1892283833,431280.1892283833,1311336.2232943415,1311336.2232943415,150457652.52094924,150457652.52094924,91011412.27260467,91011412.27260467,457468.0751670667,457468.0751670667,1432870.6026575104,1432870.6026575104,772,0,0
